street,transport_class,countline_date,countline_hour,iso_dow,hour_of_week,is_weekend,total_count,active_countlines
Lady Elizabeth,Car,2026-04-12,15,7,159,true,26,4
Lady Elizabeth,Car,2026-04-12,16,7,160,true,47,4
Lady Elizabeth,Car,2026-04-12,17,7,161,true,88,4
Lady Elizabeth,Car,2026-04-12,18,7,162,true,21,4
Lady Elizabeth,Car,2026-04-12,19,7,163,true,42,3
Lady Elizabeth,Car,2026-04-12,20,7,164,true,11,3
Lady Elizabeth,Car,2026-04-12,21,7,165,true,9,3
Lady Elizabeth,Car,2026-04-12,22,7,166,true,14,3
Lady Elizabeth,Car,2026-04-12,23,7,167,true,34,3
Lady Elizabeth,Car,2026-04-13,0,1,0,false,21,4
Lady Elizabeth,Car,2026-04-13,1,1,1,false,6,3
Lady Elizabeth,Car,2026-04-13,2,1,2,false,3,2
Lady Elizabeth,Car,2026-04-13,4,1,4,false,2,1
Lady Elizabeth,Car,2026-04-13,5,1,5,false,7,3
Lady Elizabeth,Car,2026-04-13,6,1,6,false,3,2
Lady Elizabeth,Car,2026-04-13,7,1,7,false,14,1
Lady Elizabeth,Car,2026-04-13,8,1,8,false,42,1
Lady Elizabeth,Car,2026-04-13,9,1,9,false,36,4
Lady Elizabeth,Car,2026-04-13,10,1,10,false,53,4
Lady Elizabeth,Car,2026-04-13,11,1,11,false,78,4
Lady Elizabeth,Car,2026-04-13,12,1,12,false,66,4
Lady Elizabeth,Car,2026-04-13,13,1,13,false,43,4
Lady Elizabeth,Car,2026-04-13,14,1,14,false,60,4
Lady Elizabeth,Car,2026-04-13,15,1,15,false,75,4
Lady Elizabeth,Car,2026-04-13,16,1,16,false,109,4
Lady Elizabeth,Car,2026-04-13,17,1,17,false,92,4
Lady Elizabeth,Car,2026-04-13,18,1,18,false,42,4
Lady Elizabeth,Car,2026-04-13,19,1,19,false,34,4
Lady Elizabeth,Car,2026-04-13,20,1,20,false,15,4
Lady Elizabeth,Car,2026-04-13,21,1,21,false,17,5
Lady Elizabeth,Car,2026-04-13,22,1,22,false,11,3
Lady Elizabeth,Car,2026-04-13,23,1,23,false,21,4
Lady Elizabeth,Car,2026-04-14,0,2,24,false,9,3
Lady Elizabeth,Car,2026-04-14,1,2,25,false,6,4
Lady Elizabeth,Car,2026-04-14,2,2,26,false,2,2
Lady Elizabeth,Car,2026-04-14,3,2,27,false,2,2
Lady Elizabeth,Car,2026-04-14,4,2,28,false,4,2
Lady Elizabeth,Car,2026-04-14,5,2,29,false,8,4
Lady Elizabeth,Car,2026-04-14,6,2,30,false,67,4
Lady Elizabeth,Car,2026-04-14,7,2,31,false,49,4
Lady Elizabeth,Car,2026-04-14,8,2,32,false,78,4
Lady Elizabeth,Car,2026-04-14,9,2,33,false,61,4
Lady Elizabeth,Car,2026-04-14,10,2,34,false,41,4
Lady Elizabeth,Car,2026-04-14,11,2,35,false,82,4
Lady Elizabeth,Car,2026-04-14,12,2,36,false,62,4
Lady Elizabeth,Car,2026-04-14,13,2,37,false,57,5
Lady Elizabeth,Car,2026-04-14,14,2,38,false,70,4
Lady Elizabeth,Car,2026-04-14,15,2,39,false,64,4
Lady Elizabeth,Car,2026-04-14,16,2,40,false,102,4
Lady Elizabeth,Car,2026-04-14,17,2,41,false,103,4
Lady Elizabeth,Car,2026-04-14,18,2,42,false,74,4
Lady Elizabeth,Car,2026-04-14,19,2,43,false,41,4
Lady Elizabeth,Car,2026-04-14,20,2,44,false,24,4
Lady Elizabeth,Car,2026-04-14,21,2,45,false,25,4
Lady Elizabeth,Car,2026-04-14,22,2,46,false,18,3
Lady Elizabeth,Car,2026-04-14,23,2,47,false,17,4
Lady Elizabeth,Car,2026-04-15,0,3,48,false,17,4
Lady Elizabeth,Car,2026-04-15,1,3,49,false,9,4
Lady Elizabeth,Car,2026-04-15,2,3,50,false,6,4
Lady Elizabeth,Car,2026-04-15,4,3,52,false,8,4
Lady Elizabeth,Car,2026-04-15,5,3,53,false,7,3
Lady Elizabeth,Car,2026-04-15,6,3,54,false,40,4
Lady Elizabeth,Car,2026-04-15,7,3,55,false,83,4
Lady Elizabeth,Car,2026-04-15,8,3,56,false,70,4
Lady Elizabeth,Car,2026-04-15,9,3,57,false,48,4
Lady Elizabeth,Car,2026-04-15,10,3,58,false,37,4
Lady Elizabeth,Car,2026-04-15,11,3,59,false,88,4
Lady Elizabeth,Car,2026-04-15,12,3,60,false,66,4
Lady Elizabeth,Car,2026-04-15,13,3,61,false,65,4
Lady Elizabeth,Car,2026-04-15,14,3,62,false,40,4
Lady Elizabeth,Car,2026-04-15,15,3,63,false,79,4
Lady Elizabeth,Car,2026-04-15,16,3,64,false,111,4
Lady Elizabeth,Car,2026-04-15,17,3,65,false,109,4
Lady Elizabeth,Car,2026-04-15,18,3,66,false,89,4
Lady Elizabeth,Car,2026-04-15,19,3,67,false,33,4
Lady Elizabeth,Car,2026-04-15,20,3,68,false,34,4
Lady Elizabeth,Car,2026-04-15,21,3,69,false,26,4
Lady Elizabeth,Car,2026-04-15,22,3,70,false,18,3
Lady Elizabeth,Car,2026-04-15,23,3,71,false,18,4
Lady Elizabeth,Car,2026-04-16,0,4,72,false,23,3
Lady Elizabeth,Car,2026-04-16,1,4,73,false,5,3
Lady Elizabeth,Car,2026-04-16,2,4,74,false,6,3
Lady Elizabeth,Car,2026-04-16,3,4,75,false,2,2
Lady Elizabeth,Car,2026-04-16,4,4,76,false,3,2
Lady Elizabeth,Car,2026-04-16,5,4,77,false,7,3
Lady Elizabeth,Car,2026-04-16,6,4,78,false,45,4
Lady Elizabeth,Car,2026-04-16,7,4,79,false,78,4
Lady Elizabeth,Car,2026-04-16,8,4,80,false,76,4
Lady Elizabeth,Car,2026-04-16,9,4,81,false,39,4
Lady Elizabeth,Car,2026-04-16,10,4,82,false,45,4
Lady Elizabeth,Car,2026-04-16,11,4,83,false,65,4
Lady Elizabeth,Car,2026-04-16,12,4,84,false,71,4
Lady Elizabeth,Car,2026-04-16,13,4,85,false,52,4
Lady Elizabeth,Car,2026-04-16,14,4,86,false,41,4
Lady Elizabeth,Car,2026-04-16,15,4,87,false,79,4
Lady Elizabeth,Car,2026-04-16,16,4,88,false,103,4
Lady Elizabeth,Car,2026-04-16,17,4,89,false,77,4
Lady Elizabeth,Car,2026-04-16,18,4,90,false,76,4
Lady Elizabeth,Car,2026-04-16,19,4,91,false,42,4
Lady Elizabeth,Car,2026-04-16,20,4,92,false,26,4
Lady Elizabeth,Car,2026-04-16,21,4,93,false,24,5
Lady Elizabeth,Car,2026-04-16,22,4,94,false,12,4
Lady Elizabeth,Car,2026-04-16,23,4,95,false,22,4
Lady Elizabeth,Car,2026-04-17,0,5,96,false,22,3
Lady Elizabeth,Car,2026-04-17,1,5,97,false,6,3
Lady Elizabeth,Car,2026-04-17,2,5,98,false,4,1
Lady Elizabeth,Car,2026-04-17,3,5,99,false,1,1
Lady Elizabeth,Car,2026-04-17,4,5,100,false,5,3
Lady Elizabeth,Car,2026-04-17,5,5,101,false,10,4
Lady Elizabeth,Car,2026-04-17,6,5,102,false,30,4
Lady Elizabeth,Car,2026-04-17,7,5,103,false,69,4
Lady Elizabeth,Car,2026-04-17,8,5,104,false,77,4
Lady Elizabeth,Car,2026-04-17,9,5,105,false,54,4
Lady Elizabeth,Car,2026-04-17,10,5,106,false,53,4
Lady Elizabeth,Car,2026-04-17,11,5,107,false,74,4
Lady Elizabeth,Car,2026-04-17,12,5,108,false,80,4
Lady Elizabeth,Car,2026-04-17,13,5,109,false,46,4
Lady Elizabeth,Car,2026-04-17,14,5,110,false,60,4
Lady Elizabeth,Car,2026-04-17,15,5,111,false,64,4
Lady Elizabeth,Car,2026-04-17,16,5,112,false,110,4
Lady Elizabeth,Car,2026-04-17,17,5,113,false,103,4
Lady Elizabeth,Car,2026-04-17,18,5,114,false,79,4
Lady Elizabeth,Car,2026-04-17,19,5,115,false,39,4
Lady Elizabeth,Car,2026-04-17,20,5,116,false,29,4
Lady Elizabeth,Car,2026-04-17,21,5,117,false,28,5
Lady Elizabeth,Car,2026-04-17,22,5,118,false,22,4
Lady Elizabeth,Car,2026-04-17,23,5,119,false,50,4
Lady Elizabeth,Car,2026-04-18,0,6,120,true,11,4
Lady Elizabeth,Car,2026-04-18,1,6,121,true,4,3
Lady Elizabeth,Car,2026-04-18,4,6,124,true,4,3
Lady Elizabeth,Car,2026-04-18,5,6,125,true,3,1
Lady Elizabeth,Car,2026-04-18,6,6,126,true,50,3
Lady Elizabeth,Car,2026-04-18,7,6,127,true,19,3
Lady Elizabeth,Car,2026-04-18,8,6,128,true,7,3
Lady Elizabeth,Car,2026-04-18,9,6,129,true,29,4
Lady Elizabeth,Car,2026-04-18,10,6,130,true,41,4
Lady Elizabeth,Car,2026-04-18,11,6,131,true,60,4
Lady Elizabeth,Car,2026-04-18,12,6,132,true,62,4
Lady Elizabeth,Car,2026-04-18,13,6,133,true,38,4
Lady Elizabeth,Car,2026-04-18,14,6,134,true,47,4
Lady Elizabeth,Car,2026-04-18,15,6,135,true,40,4
Lady Elizabeth,Car,2026-04-18,16,6,136,true,37,4
Lady Elizabeth,Car,2026-04-18,17,6,137,true,67,4
Lady Elizabeth,Car,2026-04-18,18,6,138,true,59,4
Lady Elizabeth,Car,2026-04-18,19,6,139,true,26,3
Lady Elizabeth,Car,2026-04-18,20,6,140,true,24,4
Lady Elizabeth,Car,2026-04-18,21,6,141,true,10,2
Lady Elizabeth,Car,2026-04-18,22,6,142,true,14,4
Lady Elizabeth,Car,2026-04-18,23,6,143,true,19,4
Lady Elizabeth,Car,2026-04-19,0,7,144,true,24,4
Lady Elizabeth,Car,2026-04-19,1,7,145,true,14,4
Lady Elizabeth,Car,2026-04-19,2,7,146,true,7,4
Lady Elizabeth,Car,2026-04-19,3,7,147,true,2,2
Lady Elizabeth,Car,2026-04-19,4,7,148,true,6,3
Lady Elizabeth,Car,2026-04-19,5,7,149,true,6,2
Lady Elizabeth,Car,2026-04-19,6,7,150,true,50,3
Lady Elizabeth,Car,2026-04-19,7,7,151,true,23,4
Lady Elizabeth,Car,2026-04-19,8,7,152,true,18,4
Lady Elizabeth,Car,2026-04-19,9,7,153,true,19,4
Lady Elizabeth,Car,2026-04-19,10,7,154,true,23,4
Lady Elizabeth,Car,2026-04-19,11,7,155,true,95,4
Lady Elizabeth,Car,2026-04-19,12,7,156,true,71,4
Lady Elizabeth,Car,2026-04-19,13,7,157,true,28,4
Lady Elizabeth,Car,2026-04-19,14,7,158,true,39,4
Lady Elizabeth,Car,2026-04-19,15,7,159,true,29,4
Lady Elizabeth,Car,2026-04-19,16,7,160,true,30,4
Lady Elizabeth,Car,2026-04-19,17,7,161,true,81,4
Lady Elizabeth,Car,2026-04-19,18,7,162,true,36,4
Lady Elizabeth,Car,2026-04-19,19,7,163,true,21,3
Lady Elizabeth,Car,2026-04-19,20,7,164,true,21,4
Lady Elizabeth,Car,2026-04-19,21,7,165,true,17,4
Lady Elizabeth,Car,2026-04-19,22,7,166,true,12,3
Lady Elizabeth,Car,2026-04-19,23,7,167,true,28,4
Lady Elizabeth,Car,2026-04-20,0,1,0,false,13,4
Lady Elizabeth,Car,2026-04-20,1,1,1,false,2,2
Lady Elizabeth,Car,2026-04-20,2,1,2,false,1,1
Lady Elizabeth,Car,2026-04-20,3,1,3,false,2,2
Lady Elizabeth,Car,2026-04-20,4,1,4,false,10,3
Lady Elizabeth,Car,2026-04-20,5,1,5,false,13,3
Lady Elizabeth,Car,2026-04-20,6,1,6,false,16,4
Lady Elizabeth,Car,2026-04-20,9,1,9,false,11,3
Lady Elizabeth,Car,2026-04-20,10,1,10,false,15,3
Lady Elizabeth,Car,2026-04-20,11,1,11,false,21,3
Lady Elizabeth,Car,2026-04-20,12,1,12,false,37,3
Lady Elizabeth,Car,2026-04-20,13,1,13,false,39,4
Lady Elizabeth,Car,2026-04-20,14,1,14,false,82,4
Lady Elizabeth,Car,2026-04-20,15,1,15,false,98,4
Lady Elizabeth,Car,2026-04-20,16,1,16,false,69,4
Lady Elizabeth,Car,2026-04-20,17,1,17,false,58,4
Lady Elizabeth,Car,2026-04-20,18,1,18,false,29,3
Lady Elizabeth,Car,2026-04-20,19,1,19,false,21,3
Lady Elizabeth,Car,2026-04-20,20,1,20,false,14,3
Lady Elizabeth,Car,2026-04-20,21,1,21,false,9,3
Lady Elizabeth,Car,2026-04-20,22,1,22,false,7,3
Lady Elizabeth,Car,2026-04-20,23,1,23,false,1,1
Lady Elizabeth,Car,2026-04-21,0,2,24,false,1,1
Lady Elizabeth,Car,2026-04-21,3,2,27,false,3,2
Lady Elizabeth,Car,2026-04-21,4,2,28,false,7,3
Lady Elizabeth,Car,2026-04-21,5,2,29,false,1,1
Lady Elizabeth,Car,2026-04-21,6,2,30,false,6,4
Lady Elizabeth,Car,2026-04-21,7,2,31,false,28,4
Lady Elizabeth,Car,2026-04-21,8,2,32,false,42,4
Lady Elizabeth,Car,2026-04-21,9,2,33,false,18,4
Lady Elizabeth,Car,2026-04-21,10,2,34,false,31,4
Lady Elizabeth,Car,2026-04-21,11,2,35,false,31,4
Lady Elizabeth,Car,2026-04-21,12,2,36,false,31,4
Lady Elizabeth,Car,2026-04-21,13,2,37,false,29,4
Lady Elizabeth,Car,2026-04-21,14,2,38,false,26,4
Lady Elizabeth,Car,2026-04-21,15,2,39,false,33,4
Lady Elizabeth,Car,2026-04-21,16,2,40,false,30,4
Lady Elizabeth,Car,2026-04-21,17,2,41,false,60,5
Lady Elizabeth,Car,2026-04-21,18,2,42,false,23,4
Lady Elizabeth,Car,2026-04-21,19,2,43,false,15,3
Lady Elizabeth,Car,2026-04-21,20,2,44,false,10,4
Lady Elizabeth,Car,2026-04-21,21,2,45,false,1,1
Lady Elizabeth,Car,2026-04-21,22,2,46,false,4,2
Lady Elizabeth,Car,2026-04-21,23,2,47,false,3,2
Lady Elizabeth,Car,2026-04-22,0,3,48,false,7,3
Lady Elizabeth,Car,2026-04-22,1,3,49,false,3,3
Lady Elizabeth,Car,2026-04-22,3,3,51,false,1,1
Lady Elizabeth,Car,2026-04-22,4,3,52,false,6,3
Lady Elizabeth,Car,2026-04-22,5,3,53,false,12,3
Lady Elizabeth,Car,2026-04-22,6,3,54,false,70,4
Lady Elizabeth,Car,2026-04-22,7,3,55,false,55,4
Lady Elizabeth,Car,2026-04-22,8,3,56,false,96,4
Lady Elizabeth,Car,2026-04-22,9,3,57,false,53,4
Lady Elizabeth,Car,2026-04-22,10,3,58,false,60,4
Lady Elizabeth,Car,2026-04-22,11,3,59,false,67,4
Lady Elizabeth,Car,2026-04-22,12,3,60,false,70,4
Lady Elizabeth,Car,2026-04-22,13,3,61,false,41,4
Lady Elizabeth,Car,2026-04-22,14,3,62,false,60,4
Lady Elizabeth,Car,2026-04-22,15,3,63,false,76,4
Lady Elizabeth,Car,2026-04-22,16,3,64,false,97,4
Lady Elizabeth,Car,2026-04-22,17,3,65,false,131,4
Lady Elizabeth,Car,2026-04-22,18,3,66,false,52,4
Lady Elizabeth,Car,2026-04-22,19,3,67,false,44,3
Lady Elizabeth,Car,2026-04-22,20,3,68,false,49,4
Lady Elizabeth,Car,2026-04-22,21,3,69,false,23,4
Lady Elizabeth,Car,2026-04-22,22,3,70,false,20,4
Lady Elizabeth,Car,2026-04-22,23,3,71,false,39,3
Lady Elizabeth,Car,2026-04-23,0,4,72,false,14,3
Lady Elizabeth,Car,2026-04-23,1,4,73,false,10,3
Lady Elizabeth,Car,2026-04-23,2,4,74,false,12,2
Lady Elizabeth,Car,2026-04-23,3,4,75,false,1,1
Lady Elizabeth,Car,2026-04-23,4,4,76,false,3,2
Lady Elizabeth,Car,2026-04-23,5,4,77,false,9,4
Lady Elizabeth,Car,2026-04-23,6,4,78,false,34,4
Lady Elizabeth,Car,2026-04-23,7,4,79,false,86,4
Lady Elizabeth,Car,2026-04-23,8,4,80,false,132,4
Lady Elizabeth,Car,2026-04-23,9,4,81,false,69,4
Lady Elizabeth,Car,2026-04-23,10,4,82,false,55,4
Lady Elizabeth,Car,2026-04-23,11,4,83,false,40,4
Lady Elizabeth,Car,2026-04-23,12,4,84,false,67,4
Lady Elizabeth,Car,2026-04-23,13,4,85,false,70,4
Lady Elizabeth,Car,2026-04-23,14,4,86,false,63,4
Lady Elizabeth,Car,2026-04-23,15,4,87,false,77,4
Lady Elizabeth,Car,2026-04-23,16,4,88,false,98,4
Lady Elizabeth,Car,2026-04-23,17,4,89,false,111,4
Lady Elizabeth,Car,2026-04-23,18,4,90,false,67,4
Lady Elizabeth,Car,2026-04-23,19,4,91,false,62,4
Lady Elizabeth,Car,2026-04-23,20,4,92,false,27,4
Lady Elizabeth,Car,2026-04-23,21,4,93,false,29,5
Lady Elizabeth,Car,2026-04-23,22,4,94,false,11,4
Lady Elizabeth,Car,2026-04-23,23,4,95,false,7,4
Lady Elizabeth,Car,2026-04-24,0,5,96,false,20,4
Lady Elizabeth,Car,2026-04-24,1,5,97,false,16,4
Lady Elizabeth,Car,2026-04-24,2,5,98,false,8,3
Lady Elizabeth,Car,2026-04-24,3,5,99,false,1,1
Lady Elizabeth,Car,2026-04-24,4,5,100,false,6,3
Lady Elizabeth,Car,2026-04-24,5,5,101,false,5,3
Lady Elizabeth,Car,2026-04-24,6,5,102,false,57,4
Lady Elizabeth,Car,2026-04-24,7,5,103,false,80,4
Lady Elizabeth,Car,2026-04-24,8,5,104,false,77,4
Lady Elizabeth,Car,2026-04-24,9,5,105,false,49,4
Lady Elizabeth,Car,2026-04-24,10,5,106,false,37,4
Lady Elizabeth,Car,2026-04-24,11,5,107,false,69,4
Lady Elizabeth,Car,2026-04-24,12,5,108,false,110,4
Lady Elizabeth,Car,2026-04-24,13,5,109,false,80,4
Lady Elizabeth,Car,2026-04-24,14,5,110,false,66,4
Lady Elizabeth,Car,2026-04-24,15,5,111,false,70,4
Lady Elizabeth,Car,2026-04-24,16,5,112,false,113,4
Lady Elizabeth,Car,2026-04-24,17,5,113,false,122,4
Lady Elizabeth,Car,2026-04-24,18,5,114,false,80,4
Lady Elizabeth,Car,2026-04-24,19,5,115,false,43,4
Lady Elizabeth,Car,2026-04-24,20,5,116,false,27,4
Lady Elizabeth,Car,2026-04-24,21,5,117,false,25,5
Lady Elizabeth,Car,2026-04-24,22,5,118,false,17,4
Lady Elizabeth,Car,2026-04-24,23,5,119,false,34,4
Lady Elizabeth,Car,2026-04-25,0,6,120,true,11,4
Lady Elizabeth,Car,2026-04-25,1,6,121,true,15,4
Lady Elizabeth,Car,2026-04-25,2,6,122,true,3,2
Lady Elizabeth,Car,2026-04-25,3,6,123,true,4,2
Lady Elizabeth,Car,2026-04-25,4,6,124,true,7,3
Lady Elizabeth,Car,2026-04-25,5,6,125,true,10,4
Lady Elizabeth,Car,2026-04-25,6,6,126,true,56,4
Lady Elizabeth,Car,2026-04-25,7,6,127,true,39,4
Lady Elizabeth,Car,2026-04-25,8,6,128,true,20,5
Lady Elizabeth,Car,2026-04-25,9,6,129,true,30,4
Lady Elizabeth,Car,2026-04-25,10,6,130,true,33,4
Lady Elizabeth,Car,2026-04-25,11,6,131,true,52,4
Lady Elizabeth,Car,2026-04-25,12,6,132,true,52,4
Lady Elizabeth,Car,2026-04-25,13,6,133,true,45,4
Lady Elizabeth,Car,2026-04-25,14,6,134,true,46,4
Lady Elizabeth,Car,2026-04-25,15,6,135,true,75,4
Lady Elizabeth,Car,2026-04-25,16,6,136,true,89,4
Lady Elizabeth,Car,2026-04-25,17,6,137,true,134,4
Lady Elizabeth,Car,2026-04-25,18,6,138,true,163,5
Lady Elizabeth,Car,2026-04-25,19,6,139,true,121,4
Lady Elizabeth,Car,2026-04-25,20,6,140,true,29,4
Lady Elizabeth,Car,2026-04-25,21,6,141,true,32,4
Lady Elizabeth,Car,2026-04-25,22,6,142,true,223,4
Lady Elizabeth,Car,2026-04-25,23,6,143,true,105,4
Lady Elizabeth,Car,2026-04-26,0,7,144,true,24,4
Lady Elizabeth,Car,2026-04-26,1,7,145,true,12,3
Lady Elizabeth,Car,2026-04-26,2,7,146,true,5,3
Lady Elizabeth,Car,2026-04-26,3,7,147,true,5,3
Lady Elizabeth,Car,2026-04-26,4,7,148,true,4,3
Lady Elizabeth,Car,2026-04-26,5,7,149,true,9,3
Lady Elizabeth,Car,2026-04-26,6,7,150,true,20,4
Lady Elizabeth,Car,2026-04-26,7,7,151,true,14,3
Lady Elizabeth,Car,2026-04-26,8,7,152,true,14,3
Lady Elizabeth,Car,2026-04-26,9,7,153,true,24,4
Lady Elizabeth,Car,2026-04-26,10,7,154,true,32,4
Lady Elizabeth,Car,2026-04-26,11,7,155,true,51,4
Lady Elizabeth,Car,2026-04-26,12,7,156,true,73,4
Lady Elizabeth,Car,2026-04-26,13,7,157,true,51,4
Lady Elizabeth,Car,2026-04-26,14,7,158,true,30,4
Lady Elizabeth,Car,2026-04-26,15,7,159,true,32,4
Lady Elizabeth,Car,2026-04-26,16,7,160,true,36,4
Lady Elizabeth,Car,2026-04-26,17,7,161,true,54,4
Lady Elizabeth,Car,2026-04-26,18,7,162,true,44,3
Lady Elizabeth,Car,2026-04-26,19,7,163,true,25,4
Lady Elizabeth,Car,2026-04-26,20,7,164,true,13,3
Lady Elizabeth,Car,2026-04-26,21,7,165,true,16,5
Lady Elizabeth,Car,2026-04-26,22,7,166,true,8,3
Lady Elizabeth,Car,2026-04-26,23,7,167,true,20,4
Lady Elizabeth,Car,2026-04-27,0,1,0,false,7,3
Lady Elizabeth,Car,2026-04-27,1,1,1,false,2,2
Lady Elizabeth,Car,2026-04-27,2,1,2,false,3,3
Lady Elizabeth,Car,2026-04-27,3,1,3,false,1,1
Lady Elizabeth,Car,2026-04-27,4,1,4,false,2,1
Lady Elizabeth,Car,2026-04-27,5,1,5,false,9,3
Lady Elizabeth,Car,2026-04-27,6,1,6,false,52,4
Lady Elizabeth,Car,2026-04-27,7,1,7,false,25,4
Lady Elizabeth,Car,2026-04-27,8,1,8,false,13,3
Lady Elizabeth,Car,2026-04-27,9,1,9,false,27,4
Lady Elizabeth,Car,2026-04-27,10,1,10,false,27,4
Lady Elizabeth,Car,2026-04-27,11,1,11,false,58,4
Lady Elizabeth,Car,2026-04-27,12,1,12,false,67,4
Lady Elizabeth,Car,2026-04-27,13,1,13,false,49,4
Lady Elizabeth,Car,2026-04-27,14,1,14,false,50,4
Lady Elizabeth,Car,2026-04-27,15,1,15,false,60,4
Lady Elizabeth,Car,2026-04-27,16,1,16,false,61,4
Lady Elizabeth,Car,2026-04-27,17,1,17,false,89,4
Lady Elizabeth,Car,2026-04-27,18,1,18,false,42,4
Lady Elizabeth,Car,2026-04-27,19,1,19,false,30,4
Lady Elizabeth,Car,2026-04-27,20,1,20,false,27,4
Lady Elizabeth,Car,2026-04-27,21,1,21,false,10,5
Lady Elizabeth,Car,2026-04-27,22,1,22,false,18,4
Lady Elizabeth,Car,2026-04-27,23,1,23,false,38,3
Lady Elizabeth,Car,2026-04-28,0,2,24,false,2,2
Lady Elizabeth,Car,2026-04-28,1,2,25,false,1,1
Lady Elizabeth,Car,2026-04-28,3,2,27,false,1,1
Lady Elizabeth,Car,2026-04-28,4,2,28,false,3,2
Lady Elizabeth,Car,2026-04-28,5,2,29,false,13,4
Lady Elizabeth,Car,2026-04-28,6,2,30,false,55,4
Lady Elizabeth,Car,2026-04-28,7,2,31,false,59,4
Lady Elizabeth,Car,2026-04-28,8,2,32,false,91,4
Lady Elizabeth,Car,2026-04-28,9,2,33,false,71,4
Lady Elizabeth,Car,2026-04-28,10,2,34,false,52,4
Lady Elizabeth,Car,2026-04-28,11,2,35,false,61,4
Lady Elizabeth,Car,2026-04-28,12,2,36,false,75,4
Lady Elizabeth,Car,2026-04-28,13,2,37,false,49,4
Lady Elizabeth,Car,2026-04-28,14,2,38,false,48,4
Lady Elizabeth,Car,2026-04-28,15,2,39,false,74,4
Lady Elizabeth,Car,2026-04-28,16,2,40,false,101,4
Lady Elizabeth,Car,2026-04-28,17,2,41,false,115,4
Lady Elizabeth,Car,2026-04-28,18,2,42,false,64,4
Lady Elizabeth,Car,2026-04-28,19,2,43,false,39,4
Lady Elizabeth,Car,2026-04-28,20,2,44,false,26,4
Lady Elizabeth,Car,2026-04-28,21,2,45,false,15,5
Lady Elizabeth,Car,2026-04-28,22,2,46,false,11,4
Lady Elizabeth,Car,2026-04-28,23,2,47,false,12,4
Lady Elizabeth,Car,2026-04-29,0,3,48,false,9,4
Lady Elizabeth,Car,2026-04-29,1,3,49,false,1,1
Lady Elizabeth,Car,2026-04-29,2,3,50,false,2,1
Lady Elizabeth,Car,2026-04-29,3,3,51,false,3,3
Lady Elizabeth,Car,2026-04-29,4,3,52,false,4,3
Lady Elizabeth,Car,2026-04-29,5,3,53,false,11,3
Lady Elizabeth,Car,2026-04-29,6,3,54,false,44,4
Lady Elizabeth,Car,2026-04-29,7,3,55,false,42,4
Lady Elizabeth,Car,2026-04-29,8,3,56,false,82,4
Lady Elizabeth,Car,2026-04-29,9,3,57,false,56,4
Lady Elizabeth,Car,2026-04-29,10,3,58,false,38,4
Lady Elizabeth,Car,2026-04-29,11,3,59,false,75,4
Lady Elizabeth,Car,2026-04-29,12,3,60,false,58,4
Lady Elizabeth,Car,2026-04-29,13,3,61,false,48,5
Lady Elizabeth,Car,2026-04-29,14,3,62,false,59,4
Lady Elizabeth,Car,2026-04-29,15,3,63,false,66,4
Lady Elizabeth,Car,2026-04-29,16,3,64,false,98,4
Lady Elizabeth,Car,2026-04-29,17,3,65,false,105,4
Lady Elizabeth,Car,2026-04-29,18,3,66,false,71,4
Lady Elizabeth,Car,2026-04-29,19,3,67,false,45,4
Lady Elizabeth,Car,2026-04-29,20,3,68,false,26,5
Lady Elizabeth,Car,2026-04-29,21,3,69,false,34,4
Lady Elizabeth,Car,2026-04-29,22,3,70,false,11,3
Lady Elizabeth,Car,2026-04-29,23,3,71,false,29,4
Lady Elizabeth,Car,2026-04-30,0,4,72,false,8,4
Lady Elizabeth,Car,2026-04-30,1,4,73,false,4,3
Lady Elizabeth,Car,2026-04-30,2,4,74,false,5,2
Lady Elizabeth,Car,2026-04-30,4,4,76,false,6,3
Lady Elizabeth,Car,2026-04-30,5,4,77,false,8,3
Lady Elizabeth,Car,2026-04-30,6,4,78,false,37,3
Lady Elizabeth,Car,2026-04-30,7,4,79,false,67,4
Lady Elizabeth,Car,2026-04-30,8,4,80,false,88,4
Lady Elizabeth,Car,2026-04-30,9,4,81,false,49,4
Lady Elizabeth,Car,2026-04-30,10,4,82,false,53,4
Lady Elizabeth,Car,2026-04-30,11,4,83,false,63,4
Lady Elizabeth,Car,2026-04-30,12,4,84,false,64,4
Lady Elizabeth,Car,2026-04-30,13,4,85,false,57,4
Lady Elizabeth,Car,2026-04-30,14,4,86,false,69,4
Lady Elizabeth,Car,2026-04-30,15,4,87,false,78,4
Lady Elizabeth,Car,2026-04-30,16,4,88,false,101,4
Lady Elizabeth,Car,2026-04-30,17,4,89,false,129,4
Lady Elizabeth,Car,2026-04-30,18,4,90,false,89,4
Lady Elizabeth,Car,2026-04-30,19,4,91,false,38,4
Lady Elizabeth,Car,2026-04-30,20,4,92,false,28,5
Lady Elizabeth,Car,2026-04-30,21,4,93,false,34,5
Lady Elizabeth,Car,2026-04-30,22,4,94,false,17,4
Lady Elizabeth,Car,2026-04-30,23,4,95,false,30,4
Lady Elizabeth,Cyclist,2026-04-01,1,3,49,false,2,2
Lady Elizabeth,Cyclist,2026-04-01,2,3,50,false,1,1
Lady Elizabeth,Cyclist,2026-04-01,3,3,51,false,2,2
Lady Elizabeth,Cyclist,2026-04-01,4,3,52,false,1,1
Lady Elizabeth,Cyclist,2026-04-01,5,3,53,false,16,3
