cell_id,cell_lat,cell_lon,event_date,event_hour,sensor_hits,metlink_hits,nzta_hits,total_hits,sources_hit,max_sev_rank,sources
"-41.3,174.83",-41.3,174.83,2026-04-07,16,0,1,0,1,1,2,metlink
"-41.29,174.9",-41.29,174.9,2026-04-22,16,0,1,0,1,1,2,metlink
"-41.24,174.8",-41.24,174.8,2026-04-24,7,0,1,0,1,1,2,metlink
"-41.16,174.84",-41.16,174.84,2026-04-23,16,0,1,0,1,1,2,metlink
"-41.21,174.95",-41.21,174.95,2026-04-02,7,0,1,0,1,1,2,metlink
"-40.86,175.07",-40.86,175.07,2026-04-02,7,0,1,0,1,1,2,metlink
"-41.22,174.92",-41.22,174.92,2026-04-21,7,0,1,0,1,1,2,metlink
"-41.28,174.9",-41.28,174.9,2026-04-12,20,0,1,0,1,1,2,metlink
"-40.86,175.03",-40.86,175.03,2026-04-14,8,0,1,0,1,1,2,metlink
"-41.25,174.81",-41.25,174.81,2026-04-24,7,0,1,0,1,1,2,metlink
"-41.14,174.86",-41.14,174.86,2026-04-21,7,0,1,0,1,1,2,metlink
"-41.06,175.49",-41.06,175.49,2026-04-29,16,0,1,0,1,1,2,metlink
"-40.88,174.99",-40.88,174.99,2026-04-22,7,0,1,0,1,1,2,metlink
"-41.25,174.95",-41.25,174.95,2026-04-24,16,0,1,0,1,1,2,metlink
"-41.26,174.8",-41.26,174.8,2026-04-26,10,0,1,0,1,1,2,metlink
"-41.33,174.81",-41.33,174.81,2026-04-09,15,0,1,0,1,1,2,metlink
"-41.26,174.79",-41.26,174.79,2026-04-17,9,0,1,0,1,1,2,metlink
"-41.12,175.06",-41.12,175.06,2026-04-20,8,0,1,0,1,1,2,metlink
"-40.85,175.04",-40.85,175.04,2026-04-10,11,0,1,0,1,1,2,metlink
"-41.14,175.04",-41.14,175.04,2026-04-12,16,0,1,0,1,1,2,metlink
"-40.89,175.01",-40.89,175.01,2026-04-09,7,0,1,0,1,1,2,metlink
"-41.04,174.89",-41.04,174.89,2026-04-15,13,0,1,0,1,1,2,metlink
"-41.3,174.89",-41.3,174.89,2026-04-21,7,0,1,0,1,1,2,metlink
"-41.11,174.87",-41.11,174.87,2026-04-17,16,0,1,0,1,1,2,metlink
"-41.23,174.95",-41.23,174.95,2026-04-17,16,0,1,0,1,1,2,metlink
"-41.21,174.82",-41.21,174.82,2026-04-23,7,0,1,0,1,1,2,metlink
"-41.1,175.09",-41.1,175.09,2026-04-16,16,0,1,0,1,1,2,metlink
"-41.16,174.99",-41.16,174.99,2026-04-13,16,0,1,0,1,1,2,metlink
"-40.86,175.03",-40.86,175.03,2026-04-22,16,0,1,0,1,1,2,metlink
"-41.3,174.76",-41.3,174.76,2026-04-01,7,0,1,0,1,1,2,metlink
"-41.2,174.96",-41.2,174.96,2026-04-23,7,0,1,0,1,1,2,metlink
"-41.12,175.04",-41.12,175.04,2026-04-16,7,0,1,0,1,1,2,metlink
"-41.1,175.09",-41.1,175.09,2026-04-29,7,0,1,0,1,1,2,metlink
"-41.23,174.8",-41.23,174.8,2026-04-07,7,0,1,0,1,1,2,metlink
"-41.2,174.81",-41.2,174.81,2026-04-17,7,0,1,0,1,1,2,metlink
"-41.1,175.14",-41.1,175.14,2026-04-24,7,0,1,0,1,1,2,metlink
"-41.31,174.88",-41.31,174.88,2026-04-07,16,0,1,0,1,1,2,metlink
"-41.14,175.03",-41.14,175.03,2026-04-12,16,0,1,0,1,1,2,metlink
"-41.15,175.01",-41.15,175.01,2026-04-05,9,0,1,0,1,1,2,metlink
"-41.14,174.83",-41.14,174.83,2026-04-04,15,0,1,0,1,1,2,metlink
"-41.26,174.91",-41.26,174.91,2026-04-23,17,0,1,0,1,1,2,metlink
"-41.27,174.97",-41.27,174.97,2026-04-04,20,0,1,0,1,1,2,metlink
"-41.33,174.81",-41.33,174.81,2026-04-06,8,0,1,0,1,1,2,metlink
"-41.11,174.82",-41.11,174.82,2026-04-27,11,0,1,0,1,1,2,metlink
"-41.28,174.95",-41.28,174.95,2026-04-08,13,0,1,0,1,1,2,metlink
"-41.18,174.96",-41.18,174.96,2026-04-02,10,0,1,0,1,1,2,metlink
"-41.14,174.85",-41.14,174.85,2026-04-16,7,0,1,0,1,1,2,metlink
"-41.25,174.91",-41.25,174.91,2026-04-29,7,0,1,0,1,1,2,metlink
"-41.11,174.91",-41.11,174.91,2026-04-02,7,0,1,0,1,1,2,metlink
"-41.28,174.74",-41.28,174.74,2026-04-02,8,0,1,0,1,1,2,metlink
"-41.14,175.04",-41.14,175.04,2026-04-02,16,0,1,0,1,1,2,metlink
"-40.89,175.01",-40.89,175.01,2026-04-01,16,0,1,0,1,1,2,metlink
"-41.18,174.83",-41.18,174.83,2026-04-16,7,0,1,0,1,1,2,metlink
"-41.27,174.77",-41.27,174.77,2026-04-02,7,0,1,0,1,1,2,metlink
"-41.26,174.8",-41.26,174.8,2026-04-05,2,0,1,0,1,1,2,metlink
"-40.89,175.01",-40.89,175.01,2026-04-23,14,0,1,0,1,1,2,metlink
"-41.22,174.81",-41.22,174.81,2026-04-25,14,0,1,0,1,1,2,metlink
"-41.11,175.1",-41.11,175.1,2026-04-29,19,0,1,0,1,1,2,metlink
"-41.2,174.87",-41.2,174.87,2026-04-06,8,0,1,0,1,1,2,metlink
"-41.18,174.96",-41.18,174.96,2026-04-08,19,0,1,0,1,1,2,metlink
"-41.13,175.35",-41.13,175.35,2026-04-11,17,0,1,0,1,1,2,metlink
"-41.27,174.78",-41.27,174.78,2026-04-14,8,0,1,0,1,1,2,metlink
"-41.3,174.89",-41.3,174.89,2026-04-15,16,0,1,0,1,1,2,metlink
"-41.25,174.81",-41.25,174.81,2026-04-14,17,0,1,0,1,1,2,metlink
"-41.25,174.81",-41.25,174.81,2026-04-18,18,0,1,0,1,1,2,metlink
"-41.25,174.81",-41.25,174.81,2026-04-18,10,0,1,0,1,1,2,metlink
"-41.18,174.84",-41.18,174.84,2026-04-10,18,0,1,0,1,1,2,metlink
"-40.88,174.98",-40.88,174.98,2026-04-09,8,0,1,0,1,1,2,metlink
"-41.18,174.83",-41.18,174.83,2026-04-08,21,0,1,0,1,1,2,metlink
"-40.97,175.6",-40.97,175.6,2026-04-14,15,0,1,0,1,1,2,metlink
"-41.15,174.84",-41.15,174.84,2026-04-04,16,0,1,0,1,1,2,metlink
"-41.27,174.75",-41.27,174.75,2026-04-17,8,0,1,0,1,1,2,metlink
"-41.1,175.09",-41.1,175.09,2026-04-25,19,0,1,0,1,1,2,metlink
"-41.26,174.95",-41.26,174.95,2026-04-27,17,0,1,0,1,1,2,metlink
"-41.15,175.01",-41.15,175.01,2026-04-05,17,0,1,0,1,1,2,metlink
"-41.26,174.8",-41.26,174.8,2026-04-10,16,0,1,0,1,1,2,metlink
"-41.2,174.93",-41.2,174.93,2026-04-01,14,0,1,0,1,1,2,metlink
"-41.33,174.81",-41.33,174.81,2026-04-14,18,0,1,0,1,1,2,metlink
"-41.22,174.89",-41.22,174.89,2026-04-05,16,0,1,0,1,1,2,metlink
"-41.3,174.76",-41.3,174.76,2026-04-27,20,0,1,0,1,1,2,metlink
"-41.3,174.77",-41.3,174.77,2026-04-19,23,0,1,0,1,1,2,metlink
"-41.33,174.8",-41.33,174.8,2026-04-08,7,0,1,0,1,1,2,metlink
"-41.32,174.82",-41.32,174.82,2026-04-07,19,0,1,0,1,1,2,metlink
"-41.14,175.03",-41.14,175.03,2026-04-03,13,0,1,0,1,1,2,metlink
"-41.26,174.8",-41.26,174.8,2026-04-27,22,0,1,0,1,1,2,metlink
"-40.88,175.07",-40.88,175.07,2026-04-14,18,0,1,0,1,1,2,metlink
"-41.12,175.06",-41.12,175.06,2026-04-13,16,0,1,0,1,1,2,metlink
"-40.92,175.0",-40.92,175.0,2026-04-11,9,0,1,0,1,1,2,metlink
"-41.14,174.88",-41.14,174.88,2026-04-12,19,0,1,0,1,1,2,metlink
"-41.07,175.45",-41.07,175.45,2026-04-01,15,0,1,0,1,1,2,metlink
"-41.22,174.88",-41.22,174.88,2026-04-01,19,0,1,0,1,1,2,metlink
"-41.15,175.02",-41.15,175.02,2026-04-13,18,0,1,0,1,1,2,metlink
"-41.34,174.81",-41.34,174.81,2026-04-07,18,0,1,0,1,1,2,metlink
"-41.17,174.83",-41.17,174.83,2026-04-18,0,0,1,0,1,1,2,metlink
"-41.19,174.96",-41.19,174.96,2026-04-05,15,0,1,0,1,1,2,metlink
"-41.17,174.96",-41.17,174.96,2026-04-12,8,0,1,0,1,1,2,metlink
"-41.16,174.98",-41.16,174.98,2026-04-15,14,0,1,0,1,1,2,metlink
"-41.03,175.53",-41.03,175.53,2026-04-16,7,0,1,0,1,1,2,metlink
"-41.26,174.79",-41.26,174.79,2026-04-01,21,0,1,0,1,1,2,metlink
"-41.23,174.81",-41.23,174.81,2026-04-10,16,0,1,0,1,1,2,metlink
"-41.14,175.03",-41.14,175.03,2026-04-11,5,0,1,0,1,1,2,metlink
"-41.11,174.84",-41.11,174.84,2026-04-23,16,0,1,0,1,1,2,metlink
"-40.89,174.98",-40.89,174.98,2026-04-15,19,0,1,0,1,1,2,metlink
"-41.26,174.79",-41.26,174.79,2026-04-24,8,0,1,0,1,1,2,metlink
"-41.27,174.76",-41.27,174.76,2026-04-02,21,0,1,0,1,1,2,metlink
"-41.18,174.98",-41.18,174.98,2026-04-19,14,0,1,0,1,1,2,metlink
"-41.04,175.52",-41.04,175.52,2026-04-09,7,0,1,0,1,1,2,metlink
"-41.26,174.79",-41.26,174.79,2026-04-11,11,0,1,0,1,1,2,metlink
"-41.21,174.93",-41.21,174.93,2026-04-03,21,0,1,0,1,1,2,metlink
"-41.23,174.88",-41.23,174.88,2026-04-25,20,0,1,0,1,1,2,metlink
"-41.21,174.92",-41.21,174.92,2026-04-14,21,0,1,0,1,1,2,metlink
"-41.07,175.45",-41.07,175.45,2026-04-21,10,0,1,0,1,1,2,metlink
"-41.26,174.95",-41.26,174.95,2026-04-08,12,0,1,0,1,1,2,metlink
"-40.8,175.12",-40.8,175.12,2026-04-11,11,0,1,0,1,1,2,metlink
"-41.23,174.9",-41.23,174.9,2026-04-23,13,0,1,0,1,1,2,metlink
"-41.1,175.15",-41.1,175.15,2026-04-07,17,0,1,0,1,1,2,metlink
"-41.19,174.83",-41.19,174.83,2026-04-19,20,0,1,0,1,1,2,metlink
"-41.21,174.91",-41.21,174.91,2026-04-26,8,0,1,0,1,1,2,metlink
"-41.25,174.77",-41.25,174.77,2026-04-23,23,0,1,0,1,1,2,metlink
"-41.33,174.81",-41.33,174.81,2026-04-07,6,0,1,0,1,1,2,metlink
"-41.14,174.88",-41.14,174.88,2026-04-04,7,0,1,0,1,1,2,metlink
"-41.24,174.79",-41.24,174.79,2026-04-11,2,0,1,0,1,1,2,metlink
"-40.88,175.04",-40.88,175.04,2026-04-28,14,0,1,0,1,1,2,metlink
"-41.26,174.79",-41.26,174.79,2026-04-22,8,0,1,0,1,1,2,metlink
"-41.32,174.79",-41.32,174.79,2026-04-12,18,0,1,0,1,1,2,metlink
"-41.2,174.9",-41.2,174.9,2026-04-07,7,0,1,0,1,1,2,metlink
"-41.18,174.96",-41.18,174.96,2026-04-01,14,0,1,0,1,1,2,metlink
"-41.26,174.78",-41.26,174.78,2026-04-06,18,0,1,0,1,1,2,metlink
"-41.12,174.88",-41.12,174.88,2026-04-13,9,0,1,0,1,1,2,metlink
"-40.89,174.98",-40.89,174.98,2026-04-12,12,0,1,0,1,1,2,metlink
"-41.16,174.83",-41.16,174.83,2026-04-29,13,0,1,0,1,1,2,metlink
"-41.34,174.76",-41.34,174.76,2026-04-04,22,0,1,0,1,1,2,metlink
"-41.14,175.04",-41.14,175.04,2026-04-03,11,0,1,0,1,1,2,metlink
"-41.19,174.94",-41.19,174.94,2026-04-28,20,0,1,0,1,1,2,metlink
"-40.9,175.0",-40.9,175.0,2026-04-11,12,0,1,0,1,1,2,metlink
"-41.22,174.92",-41.22,174.92,2026-04-10,16,0,1,0,1,1,2,metlink
"-41.26,174.78",-41.26,174.78,2026-04-18,18,0,1,0,1,1,2,metlink
"-41.2,174.95",-41.2,174.95,2026-04-06,21,0,1,0,1,1,2,metlink
"-41.11,175.04",-41.11,175.04,2026-04-07,18,0,1,0,1,1,2,metlink
"-41.15,174.84",-41.15,174.84,2026-04-16,9,0,1,0,1,1,2,metlink
"-41.32,174.8",-41.32,174.8,2026-04-05,8,0,1,0,1,1,2,metlink
"-41.32,174.79",-41.32,174.79,2026-04-24,19,0,1,0,1,1,2,metlink
"-41.34,174.79",-41.34,174.79,2026-04-11,9,0,1,0,1,1,2,metlink
"-41.21,174.91",-41.21,174.91,2026-04-18,17,0,1,0,1,1,2,metlink
"-40.76,175.14",-40.76,175.14,2026-04-07,19,0,1,0,1,1,2,metlink
"-41.2,174.9",-41.2,174.9,2026-04-16,7,0,1,0,1,1,2,metlink
"-41.32,174.79",-41.32,174.79,2026-04-01,17,0,1,0,1,1,2,metlink
"-40.89,174.98",-40.89,174.98,2026-04-11,9,0,1,0,1,1,2,metlink
"-41.2,174.92",-41.2,174.92,2026-04-03,1,0,1,0,1,1,2,metlink
"-41.12,174.88",-41.12,174.88,2026-04-30,12,0,1,0,1,1,2,metlink
"-41.23,174.92",-41.23,174.92,2026-04-18,13,0,1,0,1,1,2,metlink
"-41.22,174.92",-41.22,174.92,2026-04-18,22,0,1,0,1,1,2,metlink
"-41.21,174.82",-41.21,174.82,2026-04-18,9,0,1,0,1,1,2,metlink
"-40.93,174.99",-40.93,174.99,2026-04-13,13,0,1,0,1,1,2,metlink
"-41.21,174.94",-41.21,174.94,2026-04-20,15,0,1,0,1,1,2,metlink
"-41.21,174.92",-41.21,174.92,2026-04-17,22,0,1,0,1,1,2,metlink
"-41.31,174.82",-41.31,174.82,2026-04-04,9,0,1,0,1,1,2,metlink
"-41.18,174.96",-41.18,174.96,2026-04-30,11,0,1,0,1,1,2,metlink
"-41.13,175.07",-41.13,175.07,2026-04-28,17,0,1,0,1,1,2,metlink
"-41.2,174.81",-41.2,174.81,2026-04-27,8,0,1,0,1,1,2,metlink
"-41.31,174.77",-41.31,174.77,2026-04-19,11,0,1,0,1,1,2,metlink
"-41.12,174.87",-41.12,174.87,2026-04-20,22,0,1,0,1,1,2,metlink
"-41.14,175.04",-41.14,175.04,2026-04-02,11,0,1,0,1,1,2,metlink
"-41.22,174.89",-41.22,174.89,2026-04-23,14,0,1,0,1,1,2,metlink
"-41.26,174.78",-41.26,174.78,2026-04-30,18,0,1,0,1,1,2,metlink
"-41.29,174.76",-41.29,174.76,2026-04-09,11,0,1,0,1,1,2,metlink
"-40.92,175.0",-40.92,175.0,2026-04-17,20,0,1,0,1,1,2,metlink
"-40.89,174.98",-40.89,174.98,2026-04-13,20,0,1,0,1,1,2,metlink
"-41.28,174.76",-41.28,174.76,2026-04-12,17,0,1,0,1,1,2,metlink
"-41.15,175.01",-41.15,175.01,2026-04-21,11,0,1,0,1,1,2,metlink
"-41.29,174.77",-41.29,174.77,2026-04-05,13,0,1,0,1,1,2,metlink
"-41.12,174.89",-41.12,174.89,2026-04-24,18,0,1,0,1,1,2,metlink
"-41.28,174.77",-41.28,174.77,2026-04-14,11,0,1,0,1,1,2,metlink
"-41.32,174.82",-41.32,174.82,2026-04-10,8,0,1,0,1,1,2,metlink
"-41.29,174.9",-41.29,174.9,2026-04-09,20,0,1,0,1,1,2,metlink
"-41.2,174.82",-41.2,174.82,2026-04-02,19,0,1,0,1,1,2,metlink
"-41.11,175.13",-41.11,175.13,2026-04-23,19,0,1,0,1,1,2,metlink
"-41.22,174.91",-41.22,174.91,2026-04-19,21,0,1,0,1,1,2,metlink
"-41.04,174.89",-41.04,174.89,2026-04-08,12,0,1,0,1,1,2,metlink
"-41.32,174.79",-41.32,174.79,2026-04-06,13,0,1,0,1,1,2,metlink
"-40.89,175.03",-40.89,175.03,2026-04-30,15,0,1,0,1,1,2,metlink
"-41.27,174.96",-41.27,174.96,2026-04-17,18,0,1,0,1,1,2,metlink
"-41.29,174.74",-41.29,174.74,2026-04-05,22,0,1,0,1,1,2,metlink
"-41.16,174.82",-41.16,174.82,2026-04-01,16,0,1,0,1,1,2,metlink
"-41.25,174.78",-41.25,174.78,2026-04-10,22,0,1,0,1,1,2,metlink
"-41.29,174.74",-41.29,174.74,2026-04-14,10,0,1,0,1,1,2,metlink
"-41.23,174.95",-41.23,174.95,2026-04-04,20,0,1,0,1,1,2,metlink
"-41.24,174.8",-41.24,174.8,2026-04-30,6,0,1,0,1,1,2,metlink
"-41.31,174.78",-41.31,174.78,2026-04-12,19,0,1,0,1,1,2,metlink
"-41.22,174.92",-41.22,174.92,2026-04-12,13,0,1,0,1,1,2,metlink
"-41.14,174.84",-41.14,174.84,2026-04-28,12,0,1,0,1,1,2,metlink
"-41.22,174.92",-41.22,174.92,2026-04-25,10,0,1,0,1,1,2,metlink
"-41.23,174.79",-41.23,174.79,2026-04-09,14,0,1,0,1,1,2,metlink
"-41.17,175.4",-41.17,175.4,2026-04-29,6,0,1,0,1,1,2,metlink
"-41.31,174.82",-41.31,174.82,2026-04-05,18,0,1,0,1,1,2,metlink
"-41.14,174.85",-41.14,174.85,2026-04-29,23,0,1,0,1,1,2,metlink
"-41.17,174.97",-41.17,174.97,2026-04-03,5,0,1,0,1,1,2,metlink
"-41.18,174.98",-41.18,174.98,2026-04-01,6,0,1,0,1,1,2,metlink
"-41.32,174.76",-41.32,174.76,2026-04-28,21,0,1,0,1,1,2,metlink
"-41.13,174.88",-41.13,174.88,2026-04-23,16,0,1,0,1,1,2,metlink
"-41.28,174.78",-41.28,174.78,2026-04-11,0,0,1,0,1,1,2,metlink
"-41.28,174.91",-41.28,174.91,2026-04-08,8,0,1,0,1,1,2,metlink
"-41.22,174.87",-41.22,174.87,2026-04-03,16,0,1,0,1,1,2,metlink
"-41.3,174.79",-41.3,174.79,2026-04-23,8,0,1,0,1,1,2,metlink
"-41.32,174.76",-41.32,174.76,2026-04-02,6,0,1,0,1,1,2,metlink
"-41.24,174.81",-41.24,174.81,2026-04-19,11,0,1,0,1,1,2,metlink
"-41.15,174.84",-41.15,174.84,2026-04-14,13,0,1,0,1,1,2,metlink
"-41.22,174.82",-41.22,174.82,2026-04-03,10,0,1,0,1,1,2,metlink
"-41.22,174.9",-41.22,174.9,2026-04-26,10,0,1,0,1,1,2,metlink
"-41.28,174.95",-41.28,174.95,2026-04-18,12,0,1,0,1,1,2,metlink
"-41.2,174.92",-41.2,174.92,2026-04-10,15,0,1,0,1,1,2,metlink
"-41.32,174.76",-41.32,174.76,2026-04-11,8,0,1,0,1,1,2,metlink
"-41.33,174.76",-41.33,174.76,2026-04-10,7,0,1,0,1,1,2,metlink
"-40.89,174.99",-40.89,174.99,2026-04-01,12,0,1,0,1,1,2,metlink
"-41.28,174.78",-41.28,174.78,2026-04-27,8,0,1,0,1,1,2,metlink
"-41.25,174.93",-41.25,174.93,2026-04-14,20,0,1,0,1,1,2,metlink
"-41.17,174.96",-41.17,174.96,2026-04-11,23,0,1,0,1,1,2,metlink
"-41.26,174.8",-41.26,174.8,2026-04-08,6,0,1,0,1,1,2,metlink
"-40.88,175.07",-40.88,175.07,2026-04-19,15,0,1,0,1,1,2,metlink
"-41.32,174.78",-41.32,174.78,2026-04-17,12,0,1,0,1,1,2,metlink
"-41.28,174.76",-41.28,174.76,2026-04-09,14,0,1,0,1,1,2,metlink
"-41.31,174.8",-41.31,174.8,2026-04-02,15,0,1,0,1,1,2,metlink
"-41.13,175.05",-41.13,175.05,2026-04-13,15,0,1,0,1,1,2,metlink
"-41.31,174.78",-41.31,174.78,2026-04-12,13,0,1,0,1,1,2,metlink
"-41.31,174.78",-41.31,174.78,2026-04-01,23,0,1,0,1,1,2,metlink
"-41.3,174.9",-41.3,174.9,2026-04-01,19,0,1,0,1,1,2,metlink
"-41.12,174.89",-41.12,174.89,2026-04-09,18,0,1,0,1,1,2,metlink
"-41.21,174.81",-41.21,174.81,2026-04-11,3,0,1,0,1,1,2,metlink
"-41.32,174.8",-41.32,174.8,2026-04-29,20,0,1,0,1,1,2,metlink
"-41.3,174.79",-41.3,174.79,2026-04-07,12,0,1,0,1,1,2,metlink
"-41.18,174.96",-41.18,174.96,2026-04-03,8,0,1,0,1,1,2,metlink
"-41.31,174.81",-41.31,174.81,2026-04-20,13,0,1,0,1,1,2,metlink
"-41.29,174.72",-41.29,174.72,2026-04-25,21,0,1,0,1,1,2,metlink
"-40.79,175.62",-40.79,175.62,2026-04-12,6,0,0,1,1,1,3,nzta
"-41.12,175.04",-41.12,175.04,2026-04-20,19,0,0,1,1,1,2,nzta
"-41.25,174.82",-41.25,174.82,2026-04-03,19,0,0,1,1,1,3,nzta
"-40.84,175.09",-40.84,175.09,2026-04-07,19,0,0,1,1,1,3,nzta
"-41.07,175.48",-41.07,175.48,2026-04-12,3,0,0,1,1,1,2,nzta
"-41.12,175.04",-41.12,175.04,2026-04-20,13,0,0,1,1,1,2,nzta
"-41.25,174.82",-41.25,174.82,2026-04-03,13,0,0,1,1,1,3,nzta
"-40.84,175.09",-40.84,175.09,2026-04-07,13,0,0,1,1,1,3,nzta
"-41.27,174.78",-41.27,174.78,2026-04-25,3,0,0,1,1,1,2,nzta
"-41.03,175.53",-41.03,175.53,2026-04-12,23,0,0,1,1,1,3,nzta
"-41.12,175.04",-41.12,175.04,2026-04-20,8,0,0,1,1,1,2,nzta
"-41.25,174.82",-41.25,174.82,2026-04-03,8,0,0,1,1,1,3,nzta
"-40.84,175.09",-40.84,175.09,2026-04-07,8,0,0,1,1,1,3,nzta
"-41.03,175.53",-41.03,175.53,2026-04-12,4,0,0,1,1,1,3,nzta
"-41.13,175.02",-41.13,175.02,2026-04-06,1,0,0,1,1,1,2,nzta
"-41.2,174.91",-41.2,174.91,2026-04-03,1,0,0,1,1,1,3,nzta
"-41.25,174.81",-41.25,174.81,2026-04-27,1,0,0,1,1,1,3,nzta
"-40.91,175.0",-40.91,175.0,2026-04-02,1,0,0,1,1,1,3,nzta
"-41.0,175.56",-41.0,175.56,2026-04-27,17,0,0,1,1,1,2,nzta
"-41.2,174.91",-41.2,174.91,2026-04-21,17,0,0,1,1,1,3,nzta
"-40.84,175.09",-40.84,175.09,2026-04-24,17,0,0,1,1,1,2,nzta
"-40.84,175.09",-40.84,175.09,2026-04-04,22,0,0,1,1,1,2,nzta
"-40.84,175.09",-40.84,175.09,2026-04-12,22,0,0,1,1,1,2,nzta
"-40.87,175.04",-40.87,175.04,2026-04-06,17,0,0,1,1,1,2,nzta
"-40.76,175.16",-40.76,175.16,2026-04-12,22,0,0,1,1,1,2,nzta
"-41.07,175.48",-41.07,175.48,2026-04-21,14,0,0,1,1,1,3,nzta
"-41.16,174.97",-41.16,174.97,2026-04-03,14,0,0,1,1,1,3,nzta
"-40.84,175.09",-40.84,175.09,2026-04-04,15,0,0,1,1,1,2,nzta
"-40.84,175.09",-40.84,175.09,2026-04-12,15,0,0,1,1,1,2,nzta
"-40.76,175.16",-40.76,175.16,2026-04-12,15,0,0,1,1,1,2,nzta
"-41.0,175.56",-41.0,175.56,2026-04-27,9,0,0,1,1,1,2,nzta
"-41.2,174.91",-41.2,174.91,2026-04-21,9,0,0,1,1,1,3,nzta
"-40.84,175.09",-40.84,175.09,2026-04-24,9,0,0,1,1,1,2,nzta
"-40.87,175.04",-40.87,175.04,2026-04-06,9,0,0,1,1,1,2,nzta
"-41.0,175.56",-41.0,175.56,2026-04-27,5,0,0,1,1,1,2,nzta
"-41.2,174.91",-41.2,174.91,2026-04-21,5,0,0,1,1,1,3,nzta
"-40.84,175.09",-40.84,175.09,2026-04-24,5,0,0,1,1,1,2,nzta
"-40.87,175.04",-40.87,175.04,2026-04-06,5,0,0,1,1,1,2,nzta
"-41.22,174.81",-41.22,174.81,2026-04-03,2,0,0,1,1,1,3,nzta
"-40.78,175.14",-40.78,175.14,2026-04-24,2,0,0,1,1,1,2,nzta
"-41.13,175.02",-41.13,175.02,2026-04-20,6,0,0,1,1,1,2,nzta
"-40.87,175.03",-40.87,175.03,2026-04-13,6,0,0,1,1,1,2,nzta
"-41.22,174.81",-41.22,174.81,2026-04-06,6,0,0,1,1,1,3,nzta
"-41.16,174.97",-41.16,174.97,2026-04-27,3,0,0,1,1,1,3,nzta
"-41.24,174.82",-41.24,174.82,2026-04-05,19,0,0,1,1,1,2,nzta
"-41.0,175.56",-41.0,175.56,2026-04-03,7,0,0,1,1,1,2,nzta
"-41.0,175.56",-41.0,175.56,2026-04-06,7,0,0,1,1,1,2,nzta
"-41.08,175.46",-41.08,175.46,2026-04-02,7,0,0,1,1,1,2,nzta
"-41.24,174.82",-41.24,174.82,2026-04-05,13,0,0,1,1,1,2,nzta
"-41.07,175.48",-41.07,175.48,2026-04-02,22,0,0,1,1,1,2,nzta
"-41.24,174.82",-41.24,174.82,2026-04-05,8,0,0,1,1,1,2,nzta
"-41.25,174.82",-41.25,174.82,2026-04-27,22,0,0,1,1,1,2,nzta
"-41.07,175.48",-41.07,175.48,2026-04-02,15,0,0,1,1,1,2,nzta
"-41.25,174.82",-41.25,174.82,2026-04-27,15,0,0,1,1,1,2,nzta
"-40.94,174.99",-40.94,174.99,2026-04-12,21,0,0,1,1,1,3,nzta
"-40.97,175.61",-40.97,175.61,2026-04-13,20,0,0,1,1,1,3,nzta
"-41.16,174.98",-41.16,174.98,2026-04-06,20,0,0,1,1,1,3,nzta
"-41.25,174.81",-41.25,174.81,2026-04-21,20,0,0,1,1,1,3,nzta
"-41.16,174.97",-41.16,174.97,2026-04-06,20,0,0,1,1,1,3,nzta
"-40.91,175.0",-40.91,175.0,2026-04-24,20,0,0,1,1,1,2,nzta
"-40.97,175.61",-40.97,175.61,2026-04-20,12,0,0,1,1,1,3,nzta
"-41.12,175.04",-41.12,175.04,2026-04-06,12,0,0,1,1,1,2,nzta
"-41.22,174.89",-41.22,174.89,2026-04-20,12,0,0,1,1,1,2,nzta
"-41.0,175.56",-41.0,175.56,2026-04-21,23,0,0,1,1,1,3,nzta
"-41.07,175.48",-41.07,175.48,2026-04-03,23,0,0,1,1,1,3,nzta
"-41.08,175.46",-41.08,175.46,2026-04-21,23,0,0,1,1,1,3,nzta
"-41.2,174.91",-41.2,174.91,2026-04-06,23,0,0,1,1,1,3,nzta
"-41.25,174.82",-41.25,174.82,2026-04-06,23,0,0,1,1,1,2,nzta
"-41.31,174.8",-41.31,174.8,2026-04-11,2,0,0,1,1,1,2,nzta
"-41.0,175.56",-41.0,175.56,2026-04-21,4,0,0,1,1,1,3,nzta
"-41.07,175.48",-41.07,175.48,2026-04-03,4,0,0,1,1,1,3,nzta
"-41.08,175.46",-41.08,175.46,2026-04-21,4,0,0,1,1,1,3,nzta
"-41.2,174.91",-41.2,174.91,2026-04-06,4,0,0,1,1,1,3,nzta
"-41.25,174.82",-41.25,174.82,2026-04-06,4,0,0,1,1,1,2,nzta
"-40.97,175.61",-40.97,175.61,2026-04-03,21,0,0,1,1,1,3,nzta
"-41.03,175.53",-41.03,175.53,2026-04-03,21,0,0,1,1,1,2,nzta
"-40.94,174.99",-40.94,174.99,2026-04-10,21,0,0,1,1,1,2,nzta
"-41.07,175.48",-41.07,175.48,2026-04-22,18,0,0,1,1,1,2,nzta
"-41.13,175.02",-41.13,175.02,2026-04-03,18,0,0,1,1,1,3,nzta
"-41.16,174.98",-41.16,174.98,2026-04-27,18,0,0,1,1,1,3,nzta
"-40.87,175.03",-40.87,175.03,2026-04-24,18,0,0,1,1,1,2,nzta
"-41.07,175.48",-41.07,175.48,2026-04-22,10,0,0,1,1,1,2,nzta
"-41.13,175.02",-41.13,175.02,2026-04-03,10,0,0,1,1,1,3,nzta
